Cluster,Family,Genus,Species,RecordID
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
2,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
0,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
